ID,MARCA,NOMBRE,CATEGORIA WEB,COMPATIBILIDAD,DESCRIPCIÓN
PX3R75121,XEROX Papel,Papel bond blanco Xerox Digital Paper Tamaño Doble Carta 500 Hojas,OTROS,,
XPAX5S5600C4616G-SBHT,XPG,"Memoria RAM para Laptop XPG Hunter DDR5, 5600MHz, 16GB, ECC CL46, 262-pin SO-DIMM, XMP",OTROS,,
XZXSMO277B,Xzeal,"Monitor Gamer Xzeal XST-590 27"" Plano 5ms 75Hz Resolución 1920x1080 HDMI/VGA",OTROS,,
XZXSPMG08B,Xzeal,MONITOR XZEAL GAMER 23.8IN FHD /100HZ / 5MS / HDMI/VGA/FHD / CON SOPORTE VESA / PLANO/ COLOR NEGRO,OTROS,,
XZXZMXZ32B,Xzeal,"Monitor Gamer Xzeal XZMXZ32B LED 23.8"", 1920x1080 Full HD, FreeSync, 180Hz, DisplayPort, Negro",OTROS,,
YMF-VAF24-G1,YEYIAN,"MONITOR GAMING YEYIAN 24"" FHD100HZ HDMI - VGA",OTROS,,
Z10026382,ZEBRA,"Etiqueta Papel Zebra 4""x6"" (1016 x 1524mm) DT Z-Perform 1000D Value sin Recubrimiento Adhesivo Permanente",OTROS,,
Z800300350LA,ZEBRA,CINTA ZEBRA ZC100/ZC300 COLOR,OTROS,,
ZE104523-111,ZEBRA,TARJETAS ZEBRA DE PVC  BLANCA PAQUETE DE 500,OTROS,,
ZE800033-340,ZEBRA,ZEBRA IX SERIES COLOR RIBBON ZXP3 YMCKO 280 IMAGES,OTROS,,
